ShipmentID,OrderID,WarehouseID,Carrier,ServiceLevel,PromisedDate,ShipDate,DeliveryDate,ShipCost$,DeliveryStatus
SH002631,O002631,W04,USPS,Std,2025-11-18,2025-11-13,2025-11-18,11.6,OnTime
SH002632,O002632,W05,DHL,Std,2025-11-21,2025-11-17,2025-11-24,5.89,Late
SH002633,O002633,W01,UPS,Std,2025-11-30,2025-11-25,2025-12-01,11.97,Late
SH002634,O002634,W02,FedEx,Std,2025-12-15,2025-12-11,2025-12-17,5.22,Late
SH002635,O002635,W03,UPS,Std,2025-11-21,2025-11-16,2025-11-23,9.88,Late
SH002636,O002636,W01,USPS,Expedited,2025-12-10,2025-12-07,2025-12-10,9.63,OnTime
SH002637,O002637,W02,USPS,Overnight,2025-12-21,2025-12-20,2025-12-21,21.05,OnTime
SH002638,O002638,W03,DHL,Overnight,2025-11-29,2025-11-29,2025-11-30,27.27,Late
SH002639,O002639,W01,USPS,Std,2025-12-01,2025-11-28,2025-12-03,9.49,Late
SH002640,O002640,W01,FedEx,Overnight,2025-11-05,2025-11-04,2025-11-05,23.79,OnTime
SH002641,O002641,W04,UPS,Std,2025-12-03,2025-11-29,2025-12-06,9.36,Late
SH002642,O002642,W05,USPS,Expedited,2025-11-25,2025-11-22,2025-11-25,17.67,OnTime
SH002643,O002643,W05,UPS,Std,2025-11-14,2025-11-11,2025-11-15,8.35,Late
SH002644,O002644,W01,UPS,Std,2025-12-06,2025-12-02,2025-12-06,10.9,OnTime
SH002645,O002645,W05,FedEx,Std,2025-11-12,2025-11-09,2025-11-15,7.35,Late
SH002646,O002646,W02,UPS,Std,2025-11-21,2025-11-17,2025-11-22,5.46,Late
SH002647,O002647,W04,FedEx,Std,2025-12-20,2025-12-16,2025-12-20,5.64,OnTime
SH002648,O002648,W03,DHL,Std,2025-12-06,2025-12-03,2025-12-10,4.47,Late
SH002649,O002649,W04,USPS,Std,2025-11-16,2025-11-11,2025-11-15,11.9,OnTime
SH002650,O002650,W02,USPS,Std,2025-11-23,2025-11-18,2025-11-23,11.33,OnTime
SH002651,O002651,W02,DHL,Std,2025-12-06,2025-12-03,2025-12-07,11.61,Late
SH002652,O002652,W03,DHL,Std,2025-12-11,2025-12-07,2025-12-13,10.07,Late
SH002653,O002653,W03,DHL,Std,2025-12-06,2025-12-02,2025-12-06,11.78,OnTime
SH002654,O002654,W01,USPS,Std,2025-12-06,2025-12-01,2025-12-06,7.47,OnTime
SH002655,O002655,W02,DHL,Std,2025-12-03,2025-11-28,2025-12-02,8.34,OnTime
SH002656,O002656,W04,DHL,Std,2025-12-27,2025-12-22,2025-12-28,4.29,Late
SH002657,O002657,W02,UPS,Std,2025-12-14,2025-12-09,2025-12-16,7.54,Late
SH002658,O002658,W01,FedEx,Std,2026-01-02,2025-12-29,2026-01-04,11.47,Late
SH002659,O002659,W04,USPS,Std,2025-11-19,2025-11-14,2025-11-20,5.11,Late
SH002660,O002660,W03,DHL,Std,2025-12-30,2025-12-27,2026-01-02,4.39,Late
SH002661,O002661,W05,USPS,Std,2025-12-06,2025-12-02,2025-12-09,5.57,Late
SH002662,O002662,W02,USPS,Std,2025-12-06,2025-12-02,2025-12-07,11.03,Late
SH002663,O002663,W01,UPS,Std,2025-12-26,2025-12-21,2025-12-25,5.36,OnTime
SH002664,O002664,W02,DHL,Std,2025-11-29,2025-11-26,2025-12-01,4.57,Late
SH002665,O002665,W03,DHL,Std,2025-11-14,2025-11-10,2025-11-16,11.85,Late
SH002666,O002666,W02,FedEx,Std,2025-12-14,2025-12-09,2025-12-16,11.16,Late
SH002667,O002667,W04,FedEx,Std,2025-11-20,2025-11-15,2025-11-22,9.78,Late
SH002668,O002668,W04,FedEx,Std,2025-12-03,2025-11-28,2025-12-04,6.19,Late
SH002669,O002669,W03,FedEx,Std,2026-01-01,2025-12-28,2026-01-04,6.63,Late
SH002670,O002670,W01,DHL,Overnight,2025-11-29,2025-11-29,2025-11-30,26.9,Late
SH002671,O002671,W04,DHL,Overnight,2025-12-12,2025-12-13,2025-12-14,24.82,Late
SH002672,O002672,W05,FedEx,Expedited,2025-11-24,2025-11-23,2025-11-26,14.82,Late
SH002673,O002673,W01,UPS,Overnight,2025-11-24,2025-11-24,2025-11-25,26.13,Late
SH002674,O002674,W04,USPS,Std,2025-12-08,2025-12-04,2025-12-09,5.31,Late
SH002675,O002675,W02,DHL,Overnight,2025-11-18,2025-11-17,2025-11-18,29.58,OnTime
SH002676,O002676,W03,UPS,Std,2025-11-15,2025-11-12,2025-11-19,8.35,Late
SH002677,O002677,W03,USPS,Std,2025-11-15,2025-11-10,2025-11-15,7.2,OnTime
SH002678,O002678,W05,UPS,Expedited,2025-11-27,2025-11-24,2025-11-26,10.44,OnTime
SH002679,O002679,W04,FedEx,Expedited,2025-12-01,2025-11-30,2025-12-02,17.51,Late
SH002680,O002680,W02,DHL,Std,2025-12-19,2025-12-15,2025-12-20,5.9,Late
SH002681,O002681,W05,UPS,Std,2025-12-09,2025-12-05,2025-12-12,11.03,Late
SH002682,O002682,W04,USPS,Std,2025-11-18,2025-11-14,2025-11-21,4.37,Late
SH002683,O002683,W05,DHL,Std,2025-12-24,2025-12-19,2025-12-24,8.73,OnTime
SH002684,O002684,W03,UPS,Std,2025-11-29,2025-11-24,2025-11-28,9.62,OnTime
SH002685,O002685,W03,FedEx,Std,2025-11-10,2025-11-06,2025-11-10,4.69,OnTime
SH002686,O002686,W01,UPS,Std,2025-12-14,2025-12-10,2025-12-17,7.06,Late
SH002687,O002687,W05,UPS,Expedited,2025-12-01,2025-11-29,2025-12-01,17.62,OnTime
SH002688,O002688,W05,DHL,Overnight,2025-12-02,2025-12-01,2025-12-02,22.57,OnTime
SH002689,O002689,W02,USPS,Std,2025-12-25,2025-12-22,2025-12-26,9.08,Late
SH002690,O002690,W03,USPS,Std,2025-11-15,2025-11-10,2025-11-14,4.56,OnTime
SH002691,O002691,W05,UPS,Overnight,2025-12-22,2025-12-21,2025-12-22,33.63,OnTime
SH002692,O002692,W02,FedEx,Std,2025-12-29,2025-12-24,2025-12-30,9.84,Late
SH002693,O002693,W04,FedEx,Expedited,2025-11-18,2025-11-16,2025-11-19,15.76,Late
SH002694,O002694,W01,USPS,Expedited,2025-12-21,2025-12-19,2025-12-22,11.98,Late
SH002695,O002695,W03,USPS,Std,2025-11-09,2025-11-06,2025-11-12,11.31,Late
SH002696,O002696,W03,USPS,Expedited,2025-12-25,2025-12-23,2025-12-28,9.49,Late
SH002697,O002697,W01,DHL,Std,2025-12-06,2025-12-03,2025-12-09,8.96,Late
SH002698,O002698,W02,DHL,BOPIS,2025-11-21,2025-11-22,2025-11-22,0.0,Late
SH002699,O002699,W01,DHL,Std,2025-11-08,2025-11-04,2025-11-08,11.77,OnTime
SH002700,O002700,W03,DHL,Std,2025-11-11,2025-11-06,2025-11-10,9.3,OnTime
SH002701,O002701,W03,DHL,Std,2026-01-10,2026-01-07,2026-01-11,4.74,Late
SH002702,O002702,W03,DHL,Overnight,2025-11-06,2025-11-05,2025-11-06,28.07,OnTime
SH002703,O002703,W02,DHL,Std,2025-12-06,2025-12-02,2025-12-07,11.32,Late
SH002704,O002704,W02,UPS,Expedited,2025-12-31,2025-12-28,2025-12-30,18.78,OnTime
SH002705,O002705,W01,DHL,Expedited,2025-12-29,2025-12-26,2025-12-29,16.72,OnTime
SH002706,O002706,W02,DHL,Expedited,2025-11-29,2025-11-28,2025-11-30,12.95,Late
SH002707,O002707,W02,FedEx,Std,2025-12-01,2025-11-27,2025-12-01,8.98,OnTime
SH002708,O002708,W01,FedEx,Std,2025-12-06,2025-12-03,2025-12-08,7.55,Late
SH002709,O002709,W04,DHL,Expedited,2025-11-06,2025-11-04,2025-11-07,12.4,Late
SH002710,O002710,W02,DHL,Std,2025-11-25,2025-11-22,2025-11-29,11.21,Late
SH002711,O002711,W04,FedEx,Expedited,2025-11-07,2025-11-06,2025-11-09,18.41,Late
SH002712,O002712,W03,USPS,Std,2026-01-07,2026-01-02,2026-01-08,7.52,Late
SH002713,O002713,W05,DHL,Std,2025-11-21,2025-11-18,2025-11-24,9.75,Late
SH002714,O002714,W05,UPS,Std,2025-11-29,2025-11-26,2025-11-30,7.58,Late
SH002715,O002715,W01,FedEx,Std,2025-11-29,2025-11-26,2025-12-01,4.49,Late
SH002716,O002716,W05,FedEx,Overnight,2025-11-25,2025-11-25,2025-11-26,27.31,Late
SH002717,O002717,W04,USPS,BOPIS,2025-12-20,2025-12-22,2025-12-22,0.0,Late
SH002718,O002718,W03,DHL,Std,2025-12-29,2025-12-26,2026-01-01,11.94,Late
SH002719,O002719,W03,DHL,Expedited,2025-11-10,2025-11-09,2025-11-11,9.22,Late
SH002720,O002720,W01,UPS,Std,2025-12-03,2025-11-28,2025-12-03,8.38,OnTime
SH002721,O002721,W01,DHL,Std,2025-12-06,2025-12-02,2025-12-06,10.55,OnTime
SH002722,O002722,W05,USPS,BOPIS,2025-11-28,2025-11-29,2025-11-29,0.0,Late
SH002723,O002723,W02,DHL,Std,2025-12-23,2025-12-18,2025-12-23,4.5,OnTime
SH002724,O002724,W01,UPS,Overnight,2025-11-20,2025-11-21,2025-11-22,22.52,Late
SH002725,O002725,W05,USPS,Overnight,2025-12-02,2025-12-01,2025-12-02,29.74,OnTime
SH002726,O002726,W03,FedEx,Expedited,2025-11-21,2025-11-20,2025-11-23,16.83,Late
SH002727,O002727,W04,DHL,Expedited,2025-12-16,2025-12-13,2025-12-15,11.3,OnTime
SH002728,O002728,W03,DHL,Std,2025-12-16,2025-12-11,2025-12-15,7.22,OnTime
SH002729,O002729,W05,UPS,Std,2025-11-21,2025-11-18,2025-11-22,9.93,Late
SH002730,O002730,W03,FedEx,Std,2025-11-12,2025-11-07,2025-11-11,4.26,OnTime
SH002731,O002731,W03,UPS,BOPIS,2025-12-01,2025-12-03,2025-12-03,0.0,Late
SH002732,O002732,W04,FedEx,Expedited,2025-12-28,2025-12-26,2025-12-31,9.27,Late
SH002733,O002733,W03,DHL,Std,2025-12-06,2025-12-03,2025-12-08,4.25,Late
SH002734,O002734,W03,UPS,Std,2025-12-06,2025-12-03,2025-12-10,11.51,Late
SH002735,O002735,W02,FedEx,Std,2025-11-19,2025-11-15,2025-11-20,4.25,Late
SH002736,O002736,W03,USPS,Std,2025-12-06,2025-12-01,2025-12-08,9.56,Late
SH002737,O002737,W02,FedEx,Expedited,2025-11-08,2025-11-06,2025-11-08,10.5,OnTime
SH002738,O002738,W04,DHL,Std,2025-11-09,2025-11-06,2025-11-12,9.43,Late
SH002739,O002739,W01,DHL,Std,2025-11-12,2025-11-09,2025-11-14,7.02,Late
SH002740,O002740,W05,FedEx,BOPIS,2025-12-13,2025-12-15,2025-12-15,0.0,Late
SH002741,O002741,W03,DHL,Std,2025-11-26,2025-11-22,2025-11-27,5.33,Late
SH002742,O002742,W01,UPS,Overnight,2025-12-31,2026-01-01,2026-01-02,30.01,Late
SH002743,O002743,W04,DHL,Std,2025-12-01,2025-11-26,2025-12-02,10.36,Late
SH002744,O002744,W04,USPS,Std,2025-12-06,2025-12-03,2025-12-07,7.2,Late
SH002745,O002745,W02,DHL,Std,2025-12-15,2025-12-11,2025-12-16,10.54,Late
SH002746,O002746,W02,USPS,Expedited,2025-12-19,2025-12-18,2025-12-20,14.15,Late
SH002747,O002747,W02,DHL,Std,2025-12-12,2025-12-08,2025-12-13,7.1,Late
SH002748,O002748,W04,FedEx,Std,2025-12-06,2025-12-01,2025-12-05,5.03,OnTime
SH002749,O002749,W03,USPS,Std,2025-12-02,2025-11-27,2025-12-02,7.01,OnTime
SH002750,O002750,W05,FedEx,Overnight,2025-11-18,2025-11-18,2025-11-19,33.24,Late
SH002751,O002751,W02,UPS,Std,2025-12-31,2025-12-26,2025-12-30,6.63,OnTime
SH002752,O002752,W02,UPS,Std,2025-12-03,2025-11-29,2025-12-03,7.25,OnTime
SH002753,O002753,W04,DHL,Std,2025-11-15,2025-11-12,2025-11-16,8.76,Late
SH002754,O002754,W05,USPS,Expedited,2025-12-04,2025-12-02,2025-12-04,12.96,OnTime
SH002755,O002755,W03,UPS,BOPIS,2025-12-17,2025-12-17,2025-12-17,0.0,OnTime
SH002756,O002756,W01,FedEx,Expedited,2025-12-04,2025-12-01,2025-12-03,16.04,OnTime
SH002757,O002757,W05,USPS,Std,2025-12-19,2025-12-15,2025-12-19,4.36,OnTime
SH002758,O002758,W05,FedEx,Expedited,2025-12-06,2025-12-04,2025-12-06,14.72,OnTime
SH002759,O002759,W01,DHL,Std,2025-12-01,2025-11-26,2025-12-01,6.56,OnTime
SH002760,O002760,W04,UPS,Std,2025-12-06,2025-12-03,2025-12-09,11.27,Late
SH002761,O002761,W01,FedEx,Std,2025-11-30,2025-11-27,2025-12-02,4.04,Late
SH002762,O002762,W04,USPS,Std,2025-12-06,2025-12-02,2025-12-06,8.57,OnTime
SH002763,O002763,W04,DHL,BOPIS,2025-12-19,2025-12-21,2025-12-21,0.0,Late
SH002764,O002764,W02,FedEx,Std,2025-11-09,2025-11-06,2025-11-13,11.79,Late
SH002765,O002765,W01,USPS,Std,2025-12-26,2025-12-21,2025-12-26,7.11,OnTime
SH002766,O002766,W03,FedEx,Std,2025-12-03,2025-11-29,2025-12-05,7.48,Late
SH002767,O002767,W05,DHL,Overnight,2025-12-03,2025-12-04,2025-12-05,24.86,Late
SH002768,O002768,W02,USPS,Std,2025-11-18,2025-11-15,2025-11-20,6.85,Late
SH002769,O002769,W05,FedEx,Overnight,2025-11-29,2025-11-30,2025-12-01,19.11,Late
SH002770,O002770,W02,UPS,Expedited,2025-12-04,2025-12-03,2025-12-06,14.24,Late
SH002771,O002771,W03,FedEx,Std,2025-12-07,2025-12-04,2025-12-11,6.49,Late
SH002772,O002772,W05,DHL,Std,2025-11-21,2025-11-17,2025-11-23,10.02,Late
SH002773,O002773,W03,UPS,Std,2025-12-10,2025-12-05,2025-12-09,4.65,OnTime
SH002774,O002774,W02,DHL,Std,2025-12-03,2025-11-28,2025-12-02,8.95,OnTime
SH002775,O002775,W01,DHL,Std,2025-12-06,2025-12-03,2025-12-10,6.29,Late
SH002776,O002776,W01,FedEx,Std,2025-11-24,2025-11-19,2025-11-23,4.57,OnTime
SH002777,O002777,W02,USPS,Expedited,2025-12-22,2025-12-21,2025-12-24,13.31,Late
SH002778,O002778,W05,USPS,Std,2025-12-01,2025-11-26,2025-12-02,11.77,Late
SH002779,O002779,W04,UPS,Std,2025-11-30,2025-11-26,2025-11-30,4.4,OnTime
SH002780,O002780,W02,UPS,Std,2025-12-27,2025-12-23,2025-12-28,7.25,Late
SH002781,O002781,W04,FedEx,Std,2025-12-20,2025-12-16,2025-12-21,4.81,Late
SH002782,O002782,W05,DHL,Std,2025-12-03,2025-11-29,2025-12-06,5.28,Late
SH002783,O002783,W04,FedEx,Expedited,2025-12-27,2025-12-26,2025-12-28,11.23,Late
SH002784,O002784,W01,DHL,Std,2025-11-23,2025-11-20,2025-11-25,8.54,Late
SH002785,O002785,W04,FedEx,Expedited,2025-11-29,2025-11-26,2025-11-29,11.05,OnTime
SH002786,O002786,W02,USPS,Std,2025-12-03,2025-11-29,2025-12-04,9.11,Late
SH002787,O002787,W01,FedEx,Std,2025-12-09,2025-12-05,2025-12-10,6.56,Late
SH002788,O002788,W04,FedEx,Std,2025-11-28,2025-11-25,2025-12-02,8.37,Late
SH002789,O002789,W04,UPS,Expedited,2025-12-01,2025-11-29,2025-12-01,19.85,OnTime
SH002790,O002790,W04,USPS,Std,2025-12-16,2025-12-12,2025-12-19,8.7,Late
SH002791,O002791,W01,FedEx,Std,2025-12-06,2025-12-03,2025-12-10,10.35,Late
SH002792,O002792,W03,UPS,Std,2025-11-25,2025-11-21,2025-11-28,8.98,Late
SH002793,O002793,W04,DHL,Std,2025-12-24,2025-12-19,2025-12-23,5.32,OnTime
SH002794,O002794,W02,FedEx,Overnight,2025-12-02,2025-12-01,2025-12-02,27.2,OnTime
SH002795,O002795,W03,USPS,BOPIS,2025-12-22,2025-12-22,2025-12-22,0.0,OnTime
SH002796,O002796,W03,USPS,Std,2025-11-12,2025-11-09,2025-11-16,11.58,Late
SH002797,O002797,W05,UPS,Expedited,2025-12-15,2025-12-13,2025-12-15,16.38,OnTime
SH002798,O002798,W02,USPS,Std,2025-12-24,2025-12-21,2025-12-26,7.06,Late
SH002799,O002799,W03,UPS,Std,2025-12-06,2025-12-01,2025-12-06,4.77,OnTime
SH002800,O002800,W02,USPS,Overnight,2025-11-12,2025-11-12,2025-11-13,32.56,Late
SH002801,O002801,W03,UPS,Std,2025-12-25,2025-12-22,2025-12-27,10.86,Late
SH002802,O002802,W05,FedEx,Std,2025-12-03,2025-11-29,2025-12-03,6.83,OnTime
SH002803,O002803,W05,USPS,Std,2025-11-28,2025-11-23,2025-11-29,9.86,Late
SH002804,O002804,W03,FedEx,Std,2025-12-27,2025-12-24,2025-12-29,10.53,Late
SH002805,O002805,W05,FedEx,Expedited,2025-11-19,2025-11-17,2025-11-19,19.07,OnTime
SH002806,O002806,W02,DHL,Std,2025-12-26,2025-12-21,2025-12-28,9.27,Late
SH002807,O002807,W03,FedEx,Std,2025-11-09,2025-11-06,2025-11-13,6.11,Late
SH002808,O002808,W02,UPS,Std,2025-11-30,2025-11-26,2025-12-02,4.9,Late
SH002809,O002809,W03,UPS,Std,2025-12-03,2025-11-29,2025-12-05,8.55,Late
SH002810,O002810,W03,UPS,Std,2025-11-30,2025-11-25,2025-11-30,11.06,OnTime
SH002811,O002811,W05,FedEx,Overnight,2025-12-23,2025-12-22,2025-12-23,34.58,OnTime
SH002812,O002812,W05,DHL,Expedited,2025-11-04,2025-11-03,2025-11-06,16.01,Late
SH002813,O002813,W05,UPS,Std,2025-12-26,2025-12-21,2025-12-27,11.28,Late
SH002814,O002814,W01,USPS,Overnight,2025-12-02,2025-12-01,2025-12-02,20.2,OnTime
SH002815,O002815,W02,FedEx,Expedited,2025-11-14,2025-11-13,2025-11-16,15.61,Late
SH002816,O002816,W05,UPS,BOPIS,2025-11-28,2025-11-29,2025-11-29,0.0,Late
SH002817,O002817,W02,USPS,Expedited,2025-11-19,2025-11-17,2025-11-19,19.73,OnTime
SH002818,O002818,W03,DHL,Expedited,2025-12-04,2025-12-03,2025-12-06,14.87,Late
SH002819,O002819,W03,DHL,Overnight,2025-11-29,2025-11-30,2025-12-01,20.02,Late
SH002820,O002820,W02,USPS,Std,2025-12-29,2025-12-25,2025-12-31,9.08,Late
SH002821,O002821,W02,UPS,Std,2025-12-03,2025-11-30,2025-12-05,9.4,Late
SH002822,O002822,W05,FedEx,Std,2025-11-25,2025-11-21,2025-11-27,11.13,Late
SH002823,O002823,W01,FedEx,Std,2025-12-06,2025-12-02,2025-12-07,6.27,Late
SH002824,O002824,W02,UPS,Overnight,2025-12-29,2025-12-28,2025-12-29,22.49,OnTime
SH002825,O002825,W01,USPS,Std,2025-12-09,2025-12-06,2025-12-11,8.02,Late
SH002826,O002826,W01,UPS,Expedited,2025-12-28,2025-12-26,2025-12-28,14.83,OnTime
SH002827,O002827,W03,UPS,Std,2025-12-27,2025-12-22,2025-12-27,10.39,OnTime
SH002828,O002828,W01,UPS,Overnight,2025-12-19,2025-12-20,2025-12-21,29.54,Late
SH002829,O002829,W01,UPS,Std,2025-12-14,2025-12-11,2025-12-15,8.27,Late
SH002830,O002830,W02,DHL,Expedited,2025-11-22,2025-11-21,2025-11-23,14.69,Late
SH002831,O002831,W02,UPS,Expedited,2025-12-04,2025-12-01,2025-12-03,12.33,OnTime
SH002832,O002832,W01,USPS,Expedited,2026-01-04,2026-01-03,2026-01-05,10.13,Late
SH002833,O002833,W01,FedEx,Expedited,2025-12-28,2025-12-26,2025-12-29,16.92,Late
SH002834,O002834,W03,FedEx,Std,2026-01-03,2025-12-31,2026-01-06,6.68,Late
SH002835,O002835,W03,FedEx,Std,2026-01-10,2026-01-06,2026-01-12,5.64,Late
SH002836,O002836,W04,USPS,Std,2025-12-25,2025-12-22,2025-12-29,5.48,Late
SH002837,O002837,W02,DHL,Std,2025-12-25,2025-12-22,2025-12-28,10.62,Late
SH002838,O002838,W02,UPS,Expedited,2025-11-10,2025-11-07,2025-11-09,10.32,OnTime
SH002839,O002839,W03,FedEx,Std,2025-12-03,2025-11-29,2025-12-05,11.81,Late
SH002840,O002840,W03,FedEx,Std,2025-12-14,2025-12-11,2025-12-16,7.99,Late
SH002841,O002841,W01,UPS,Std,2025-11-29,2025-11-26,2025-12-03,6.53,Late
SH002842,O002842,W04,USPS,Expedited,2025-12-01,2025-11-29,2025-12-01,10.08,OnTime
SH002843,O002843,W03,FedEx,Overnight,2025-12-22,2025-12-21,2025-12-22,20.65,OnTime
SH002844,O002844,W02,USPS,Std,2025-11-06,2025-11-01,2025-11-07,5.89,Late
SH002845,O002845,W04,UPS,Std,2025-12-06,2025-12-03,2025-12-10,9.57,Late
SH002846,O002846,W03,USPS,Overnight,2025-12-16,2025-12-17,2025-12-18,21.66,Late
SH002847,O002847,W04,DHL,Overnight,2025-11-27,2025-11-26,2025-11-27,34.85,OnTime
SH002848,O002848,W01,UPS,Expedited,2025-12-01,2025-11-30,2025-12-03,16.97,Late
SH002849,O002849,W04,UPS,Expedited,2026-01-07,2026-01-05,2026-01-07,12.02,OnTime
SH002850,O002850,W03,UPS,Std,2025-12-01,2025-11-26,2025-12-02,4.58,Late
SH002851,O002851,W02,FedEx,Std,2025-12-31,2025-12-27,2026-01-02,8.58,Late
SH002852,O002852,W05,USPS,Std,2025-12-08,2025-12-03,2025-12-07,4.12,OnTime
SH002853,O002853,W02,UPS,Std,2025-12-28,2025-12-24,2025-12-31,6.4,Late
SH002854,O002854,W03,USPS,Std,2026-01-04,2025-12-30,2026-01-04,5.52,OnTime
SH002855,O002855,W05,UPS,Expedited,2025-12-25,2025-12-23,2025-12-25,13.62,OnTime
SH002856,O002856,W05,UPS,Std,2025-11-30,2025-11-27,2025-12-04,9.01,Late
SH002857,O002857,W03,UPS,Std,2025-12-28,2025-12-25,2025-12-29,11.49,Late
SH002858,O002858,W04,FedEx,Expedited,2025-12-09,2025-12-06,2025-12-08,15.53,OnTime
SH002859,O002859,W02,USPS,Expedited,2025-12-17,2025-12-14,2025-12-16,18.06,OnTime
SH002860,O002860,W05,DHL,Std,2025-12-11,2025-12-06,2025-12-10,6.55,OnTime
SH002861,O002861,W04,FedEx,Std,2025-12-04,2025-11-30,2025-12-06,5.32,Late
SH002862,O002862,W02,DHL,Std,2025-12-03,2025-11-30,2025-12-04,7.95,Late
SH002863,O002863,W05,FedEx,Std,2026-01-04,2025-12-30,2026-01-03,8.75,OnTime
SH002864,O002864,W02,USPS,Std,2025-11-13,2025-11-10,2025-11-17,10.72,Late
SH002865,O002865,W05,DHL,Expedited,2025-11-17,2025-11-14,2025-11-16,19.85,OnTime
SH002866,O002866,W05,USPS,Std,2025-11-29,2025-11-26,2025-11-30,8.97,Late
SH002867,O002867,W04,DHL,BOPIS,2025-12-05,2025-12-05,2025-12-05,0.0,OnTime
SH002868,O002868,W02,FedEx,Overnight,2025-11-26,2025-11-26,2025-11-27,20.71,Late
SH002869,O002869,W05,FedEx,Std,2025-11-25,2025-11-20,2025-11-26,10.82,Late
SH002870,O002870,W02,DHL,Std,2025-11-28,2025-11-25,2025-11-30,7.91,Late
SH002871,O002871,W05,DHL,BOPIS,2025-12-02,2025-12-03,2025-12-03,0.0,Late
SH002872,O002872,W03,DHL,Std,2025-12-30,2025-12-25,2025-12-30,8.05,OnTime
SH002873,O002873,W04,DHL,Expedited,2025-11-28,2025-11-25,2025-11-28,14.75,OnTime
SH002874,O002874,W04,USPS,Expedited,2025-11-06,2025-11-05,2025-11-08,10.49,Late
SH002875,O002875,W02,FedEx,Std,2026-01-01,2025-12-29,2026-01-05,11.31,Late
SH002876,O002876,W05,USPS,Std,2026-01-03,2025-12-31,2026-01-06,7.83,Late
SH002877,O002877,W04,USPS,BOPIS,2025-11-12,2025-11-12,2025-11-12,0.0,OnTime
SH002878,O002878,W01,FedEx,Expedited,2025-12-07,2025-12-05,2025-12-07,14.83,OnTime
SH002879,O002879,W04,FedEx,Std,2025-12-06,2025-12-02,2025-12-07,5.44,Late
SH002880,O002880,W02,UPS,Std,2025-12-29,2025-12-26,2026-01-03,4.8,Late
SH002881,O002881,W05,FedEx,Std,2025-12-20,2025-12-16,2025-12-23,11.52,Late
SH002882,O002882,W05,UPS,Overnight,2025-12-11,2025-12-12,2025-12-13,23.93,Late
SH002883,O002883,W05,UPS,Std,2026-01-04,2026-01-01,2026-01-06,6.49,Late
SH002884,O002884,W01,USPS,Std,2026-01-05,2026-01-02,2026-01-08,5.41,Late
SH002885,O002885,W02,UPS,Std,2026-01-06,2026-01-03,2026-01-09,5.47,Late
SH002886,O002886,W03,UPS,Expedited,2025-12-15,2025-12-14,2025-12-16,14.03,Late
SH002887,O002887,W03,FedEx,BOPIS,2025-12-01,2025-12-03,2025-12-03,0.0,Late
SH002888,O002888,W01,FedEx,Expedited,2025-12-01,2025-11-28,2025-12-01,16.33,OnTime
SH002889,O002889,W02,DHL,Std,2025-12-16,2025-12-12,2025-12-18,8.39,Late
SH002890,O002890,W04,UPS,Std,2026-01-08,2026-01-03,2026-01-10,5.92,Late
SH002891,O002891,W03,UPS,Std,2025-12-26,2025-12-21,2025-12-25,4.31,OnTime
SH002892,O002892,W04,UPS,Expedited,2026-01-06,2026-01-04,2026-01-07,14.88,Late
SH002893,O002893,W02,USPS,Std,2025-12-25,2025-12-22,2025-12-26,10.5,Late
SH002894,O002894,W01,USPS,BOPIS,2025-12-13,2025-12-14,2025-12-14,0.0,Late
SH002895,O002895,W01,UPS,Std,2025-12-06,2025-12-01,2025-12-07,7.64,Late
SH002896,O002896,W01,DHL,Overnight,2025-11-29,2025-11-28,2025-11-29,31.39,OnTime
SH002897,O002897,W01,UPS,Std,2025-11-10,2025-11-05,2025-11-11,9.4,Late
SH002898,O002898,W04,DHL,Expedited,2025-12-04,2025-12-02,2025-12-04,11.95,OnTime
SH002899,O002899,W02,DHL,Std,2025-11-23,2025-11-20,2025-11-24,7.43,Late
SH002900,O002900,W01,UPS,Std,2025-11-22,2025-11-17,2025-11-22,7.29,OnTime
SH002901,O002901,W02,DHL,Std,2025-11-21,2025-11-18,2025-11-23,10.02,Late
SH002902,O002902,W02,USPS,Std,2025-12-03,2025-11-29,2025-12-06,9.61,Late
SH002903,O002903,W02,USPS,Expedited,2025-12-04,2025-12-03,2025-12-06,17.74,Late
SH002904,O002904,W05,FedEx,Expedited,2025-11-18,2025-11-15,2025-11-17,18.24,OnTime
SH002905,O002905,W04,USPS,Expedited,2025-12-04,2025-12-03,2025-12-05,10.37,Late
SH002906,O002906,W04,DHL,Std,2025-12-20,2025-12-17,2025-12-22,4.64,Late
SH002907,O002907,W03,FedEx,Expedited,2025-12-07,2025-12-06,2025-12-09,15.18,Late
SH002908,O002908,W04,USPS,Std,2025-11-08,2025-11-04,2025-11-10,9.15,Late
SH002909,O002909,W04,UPS,BOPIS,2025-11-11,2025-11-13,2025-11-13,0.0,Late
SH002910,O002910,W02,UPS,Expedited,2025-12-18,2025-12-15,2025-12-17,16.34,OnTime
SH002911,O002911,W01,UPS,Expedited,2025-12-28,2025-12-25,2025-12-27,13.66,OnTime
SH002912,O002912,W04,USPS,Std,2025-12-25,2025-12-21,2025-12-29,4.9,Late
SH002913,O002913,W04,FedEx,Expedited,2025-12-08,2025-12-06,2025-12-08,16.32,OnTime
SH002914,O002914,W03,FedEx,BOPIS,2025-12-25,2025-12-27,2025-12-27,0.0,Late
SH002915,O002915,W05,FedEx,Std,2025-12-25,2025-12-21,2025-12-26,10.01,Late
