ProductID,Category,Subcategory,StandardCost,MSRP,Vendor,SeasonalityTag
P001492,Electronics,Smart Home,16.42,28.34,VendorA,Winter
P001493,Books,Fiction,122.37,229.08,VendorB,Evergreen
P001494,Sports,Fitness,21.48,37.33,VendorA,Giftable
P001495,Books,Non-Fiction,78.91,108.1,VendorB,Winter
P001496,Footwear,Boots,27.02,45.86,VendorB,Winter
P001497,Toys,Puzzles,199.25,323.32,VendorE,Giftable
P001498,Toys,Puzzles,40.97,60.59,VendorD,Giftable
P001499,Apparel,Sweaters,157.27,209.85,VendorC,Giftable
P001500,Footwear,Slippers,87.07,167.77,VendorA,Winter
P001501,Apparel,Socks,103.19,152.99,VendorE,Giftable
P001502,Toys,Board Games,81.55,148.67,VendorD,Giftable
P001503,Beauty,Fragrance,17.31,29.47,VendorC,Winter
P001504,Home,Decor,43.84,83.58,VendorA,Evergreen
P001505,Home,Decor,165.0,240.02,VendorB,Evergreen
P001506,Electronics,Gaming,191.39,297.62,VendorD,Evergreen
P001507,Jewelry,Earrings,81.65,160.92,VendorB,Evergreen
P001508,Books,Non-Fiction,143.37,245.22,VendorC,Giftable
P001509,Toys,Puzzles,134.28,176.4,VendorB,Winter
P001510,Electronics,Headphones,79.7,118.1,VendorA,Giftable
P001511,Electronics,Smart Home,72.61,100.91,VendorA,Winter
P001512,Electronics,Smart Home,20.45,38.7,VendorD,Giftable
P001513,Grocery,Coffee,51.79,96.5,VendorE,Giftable
P001514,Grocery,Snacks,127.33,174.22,VendorA,Giftable
P001515,Footwear,Sneakers,133.61,240.07,VendorB,Evergreen
P001516,Sports,Outdoor,74.69,104.92,VendorB,Giftable
P001517,Home,Kitchen,31.46,42.05,VendorE,Winter
P001518,Footwear,Slippers,116.65,169.23,VendorE,Giftable
P001519,Sports,Cycling,144.6,283.22,VendorC,Giftable
P001520,Footwear,Sneakers,107.29,147.56,VendorE,Giftable
P001521,Apparel,Socks,80.45,117.03,VendorD,Giftable
P001522,Beauty,Fragrance,26.14,38.62,VendorC,Giftable
P001523,Apparel,Socks,49.1,70.37,VendorD,Giftable
P001524,Apparel,Sweaters,157.39,231.77,VendorE,Evergreen
P001525,Books,Non-Fiction,143.55,268.47,VendorB,Winter
P001526,Electronics,Headphones,106.94,157.53,VendorC,Winter
P001527,Jewelry,Earrings,8.81,13.53,VendorB,Evergreen
P001528,Grocery,Coffee,188.41,351.91,VendorB,Winter
P001529,Electronics,Gaming,130.83,192.29,VendorE,Giftable
P001530,Grocery,Snacks,17.86,31.05,VendorE,Giftable
P001531,Beauty,Skincare,70.97,138.11,VendorB,Giftable
P001532,Apparel,Socks,138.42,193.08,VendorB,Giftable
P001533,Beauty,Cosmetics,142.99,199.35,VendorE,Winter
P001534,Beauty,Fragrance,168.34,272.6,VendorE,Giftable
P001535,Books,Non-Fiction,51.56,81.13,VendorA,Giftable
P001536,Footwear,Slippers,146.14,264.02,VendorB,Evergreen
P001537,Jewelry,Necklace,139.37,194.65,VendorC,Evergreen
P001538,Electronics,Smart Home,175.6,241.28,VendorB,Winter
P001539,Electronics,Gaming,195.02,362.49,VendorB,Winter
P001540,Sports,Outdoor,141.95,219.64,VendorA,Evergreen
P001541,Home,Bedding,141.81,192.02,VendorD,Winter
P001542,Toys,Puzzles,179.89,356.33,VendorC,Giftable
P001543,Footwear,Sneakers,125.49,247.05,VendorE,Giftable
P001544,Toys,Action Figures,81.14,111.99,VendorD,Giftable
P001545,Beauty,Fragrance,133.9,192.84,VendorC,Giftable
P001546,Home,Kitchen,75.72,135.43,VendorE,Giftable
P001547,Books,Fiction,138.42,273.46,VendorC,Winter
P001548,Toys,Puzzles,100.39,160.98,VendorE,Evergreen
P001549,Jewelry,Necklace,194.35,255.46,VendorA,Evergreen
P001550,Sports,Fitness,118.96,206.71,VendorD,Evergreen
P001551,Jewelry,Bracelet,198.17,334.16,VendorD,Giftable
P001552,Apparel,Socks,15.84,30.95,VendorA,Winter
P001553,Beauty,Skincare,133.57,224.72,VendorA,Giftable
P001554,Jewelry,Bracelet,183.47,341.29,VendorE,Evergreen
P001555,Home,Bedding,145.35,250.79,VendorA,Giftable
P001556,Electronics,Gaming,175.34,274.91,VendorD,Giftable
P001557,Home,Bedding,55.68,91.69,VendorE,Giftable
P001558,Grocery,Chocolate,37.53,74.5,VendorB,Winter
P001559,Home,Decor,134.18,213.3,VendorC,Evergreen
P001560,Footwear,Sneakers,74.4,134.31,VendorB,Winter
P001561,Apparel,Sweaters,105.63,172.79,VendorC,Winter
P001562,Toys,Action Figures,99.55,160.61,VendorB,Winter
P001563,Apparel,Socks,56.55,98.3,VendorD,Giftable
P001564,Footwear,Sneakers,56.07,87.36,VendorC,Giftable
P001565,Electronics,Headphones,40.0,60.83,VendorB,Giftable
P001566,Home,Bedding,110.54,200.64,VendorA,Evergreen
P001567,Home,Kitchen,134.15,213.45,VendorB,Giftable
P001568,Apparel,Socks,160.49,258.31,VendorA,Evergreen
P001569,Home,Decor,17.29,26.89,VendorD,Winter
P001570,Electronics,Headphones,77.74,125.82,VendorD,Evergreen
P001571,Books,Children,41.75,57.06,VendorA,Giftable
P001572,Electronics,Headphones,31.14,40.56,VendorC,Evergreen
P001573,Jewelry,Necklace,55.2,98.82,VendorD,Giftable
P001574,Toys,Puzzles,177.69,286.14,VendorB,Giftable
P001575,Home,Bedding,108.25,197.74,VendorA,Winter
P001576,Electronics,Smart Home,90.75,126.52,VendorB,Evergreen
P001577,Sports,Cycling,78.92,142.44,VendorB,Giftable
P001578,Jewelry,Bracelet,70.43,104.07,VendorD,Winter
P001579,Electronics,Headphones,195.24,269.93,VendorA,Giftable
P001580,Sports,Fitness,150.09,203.21,VendorD,Giftable
P001581,Apparel,Socks,133.75,203.65,VendorD,Giftable
P001582,Books,Children,177.91,238.92,VendorC,Evergreen
P001583,Grocery,Snacks,115.18,211.42,VendorA,Giftable
P001584,Toys,Action Figures,90.31,146.69,VendorB,Giftable
P001585,Toys,Action Figures,154.49,297.35,VendorE,Giftable
P001586,Sports,Fitness,101.87,145.77,VendorE,Giftable
P001587,Home,Kitchen,27.91,39.59,VendorC,Evergreen
P001588,Jewelry,Bracelet,43.64,67.26,VendorE,Evergreen
P001589,Beauty,Cosmetics,36.69,55.89,VendorC,Winter
P001590,Sports,Fitness,19.14,29.63,VendorE,Giftable
P001591,Home,Bedding,86.77,118.42,VendorD,Evergreen
P001592,Books,Non-Fiction,118.29,200.5,VendorD,Giftable
P001593,Footwear,Sneakers,46.59,90.96,VendorB,Giftable
P001594,Apparel,Socks,199.07,300.78,VendorB,Giftable
P001595,Sports,Outdoor,65.58,130.95,VendorA,Winter
P001596,Footwear,Sneakers,25.79,48.11,VendorC,Winter
P001597,Sports,Cycling,39.22,53.87,VendorB,Giftable
P001598,Footwear,Boots,65.18,89.49,VendorB,Winter
P001599,Grocery,Chocolate,184.1,288.3,VendorD,Giftable
P001600,Toys,Action Figures,124.72,191.37,VendorA,Evergreen
P001601,Jewelry,Bracelet,159.36,215.49,VendorE,Giftable
P001602,Jewelry,Bracelet,187.49,354.82,VendorD,Winter
P001603,Apparel,Sweaters,64.65,114.55,VendorD,Giftable
P001604,Toys,Puzzles,12.59,22.48,VendorE,Giftable
P001605,Footwear,Slippers,82.45,122.76,VendorA,Winter
P001606,Footwear,Boots,65.87,113.97,VendorB,Giftable
P001607,Books,Fiction,112.29,217.59,VendorE,Giftable
P001608,Grocery,Coffee,135.13,218.78,VendorD,Evergreen
P001609,Toys,Board Games,133.99,246.78,VendorC,Giftable
P001610,Jewelry,Earrings,11.35,17.62,VendorD,Giftable
P001611,Electronics,Gaming,89.33,167.68,VendorE,Giftable
P001612,Apparel,Socks,43.64,75.12,VendorB,Giftable
P001613,Toys,Puzzles,83.6,162.03,VendorB,Winter
P001614,Sports,Fitness,38.24,75.56,VendorA,Giftable
P001615,Books,Children,43.84,60.3,VendorD,Giftable
P001616,Home,Bedding,83.05,153.37,VendorD,Giftable
P001617,Jewelry,Necklace,182.54,272.32,VendorB,Giftable
P001618,Toys,Board Games,53.99,79.19,VendorD,Giftable
P001619,Grocery,Coffee,11.43,19.53,VendorC,Evergreen
P001620,Grocery,Chocolate,133.27,191.79,VendorE,Giftable
P001621,Jewelry,Earrings,93.79,123.4,VendorD,Giftable
P001622,Sports,Outdoor,104.19,138.49,VendorD,Giftable
P001623,Electronics,Gaming,174.98,287.52,VendorC,Giftable
P001624,Books,Non-Fiction,146.61,207.0,VendorA,Giftable
P001625,Apparel,Sweaters,139.04,189.1,VendorC,Winter
P001626,Books,Children,56.05,81.66,VendorB,Giftable
P001627,Jewelry,Necklace,112.88,160.22,VendorD,Evergreen
P001628,Home,Kitchen,45.13,72.08,VendorE,Evergreen
P001629,Footwear,Slippers,76.67,123.82,VendorE,Giftable
P001630,Toys,Board Games,71.49,96.44,VendorC,Giftable
P001631,Books,Children,62.78,125.23,VendorE,Evergreen
P001632,Apparel,Sweaters,37.09,53.78,VendorA,Giftable
P001633,Apparel,Socks,155.26,303.85,VendorC,Giftable
P001634,Grocery,Chocolate,159.1,268.88,VendorE,Giftable
P001635,Footwear,Boots,141.51,273.54,VendorB,Giftable
P001636,Beauty,Fragrance,83.07,136.32,VendorB,Evergreen
P001637,Grocery,Chocolate,176.71,237.55,VendorE,Giftable
P001638,Beauty,Skincare,101.48,178.84,VendorD,Evergreen
P001639,Books,Children,59.48,100.42,VendorE,Giftable
P001640,Sports,Cycling,104.89,190.88,VendorC,Winter
P001641,Apparel,Socks,25.99,50.24,VendorC,Giftable
P001642,Beauty,Cosmetics,66.06,126.47,VendorA,Evergreen
P001643,Beauty,Cosmetics,25.98,40.82,VendorA,Giftable
P001644,Sports,Outdoor,158.48,288.34,VendorC,Giftable
P001645,Apparel,Outerwear,54.29,97.09,VendorA,Giftable
P001646,Electronics,Smart Home,78.6,153.06,VendorE,Winter
P001647,Sports,Cycling,113.46,192.22,VendorB,Giftable
P001648,Electronics,Gaming,7.37,11.46,VendorC,Giftable
P001649,Footwear,Slippers,5.6,7.57,VendorD,Evergreen
P001650,Books,Non-Fiction,159.01,238.1,VendorE,Winter
P001651,Toys,Action Figures,22.65,44.69,VendorD,Evergreen
P001652,Sports,Fitness,91.93,133.29,VendorB,Giftable
P001653,Beauty,Skincare,159.09,277.18,VendorB,Winter
P001654,Toys,Puzzles,178.09,353.37,VendorC,Giftable
P001655,Home,Kitchen,68.49,121.42,VendorE,Giftable
P001656,Toys,Board Games,190.24,326.97,VendorB,Winter
P001657,Home,Kitchen,77.61,128.66,VendorD,Giftable
P001658,Grocery,Chocolate,62.55,118.87,VendorB,Evergreen
P001659,Home,Kitchen,111.3,163.46,VendorB,Evergreen
P001660,Jewelry,Bracelet,128.61,192.32,VendorE,Giftable
P001661,Home,Kitchen,157.24,229.48,VendorD,Evergreen
P001662,Beauty,Fragrance,24.79,45.91,VendorC,Giftable
P001663,Home,Decor,71.49,103.37,VendorE,Giftable
P001664,Grocery,Coffee,54.4,96.25,VendorB,Giftable
P001665,Books,Children,79.21,108.15,VendorA,Giftable
P001666,Home,Kitchen,173.85,276.67,VendorA,Giftable
P001667,Books,Fiction,195.18,269.53,VendorD,Winter
P001668,Sports,Cycling,136.71,185.16,VendorB,Winter
P001669,Footwear,Boots,50.67,78.55,VendorA,Winter
P001670,Sports,Cycling,177.79,278.87,VendorB,Giftable
P001671,Footwear,Slippers,153.44,232.97,VendorC,Winter
P001672,Home,Bedding,175.05,330.16,VendorC,Giftable
P001673,Apparel,Outerwear,9.09,16.01,VendorE,Winter
P001674,Books,Non-Fiction,57.81,89.74,VendorA,Giftable
P001675,Footwear,Slippers,105.54,176.81,VendorD,Giftable
P001676,Grocery,Chocolate,48.03,83.52,VendorC,Giftable
P001677,Sports,Cycling,103.52,196.37,VendorE,Giftable
P001678,Home,Bedding,62.21,118.64,VendorA,Winter
P001679,Apparel,Outerwear,26.77,41.81,VendorB,Evergreen
P001680,Jewelry,Bracelet,143.57,280.76,VendorC,Giftable
P001681,Beauty,Skincare,158.68,287.27,VendorB,Giftable
P001682,Grocery,Coffee,70.01,105.0,VendorB,Evergreen
P001683,Grocery,Coffee,81.24,113.25,VendorC,Winter
P001684,Sports,Fitness,81.94,116.59,VendorB,Winter
P001685,Grocery,Chocolate,86.55,112.8,VendorA,Giftable
P001686,Toys,Action Figures,78.81,120.83,VendorD,Winter
P001687,Books,Non-Fiction,42.7,63.95,VendorB,Evergreen
P001688,Footwear,Slippers,151.92,291.25,VendorD,Giftable
P001689,Books,Non-Fiction,181.7,323.19,VendorE,Winter
P001690,Electronics,Smart Home,114.65,224.11,VendorA,Giftable
P001691,Sports,Fitness,32.71,46.34,VendorE,Evergreen
P001692,Books,Non-Fiction,125.72,241.21,VendorD,Giftable
P001693,Books,Non-Fiction,70.31,113.01,VendorE,Giftable
P001694,Sports,Cycling,92.44,181.52,VendorA,Giftable
P001695,Electronics,Headphones,144.38,268.84,VendorA,Evergreen
P001696,Beauty,Fragrance,36.22,48.45,VendorE,Winter
P001697,Toys,Puzzles,134.43,241.79,VendorA,Giftable
P001698,Footwear,Boots,134.64,178.66,VendorC,Winter
P001699,Grocery,Coffee,6.56,8.7,VendorA,Winter
P001700,Home,Kitchen,123.71,223.15,VendorE,Giftable
P001701,Sports,Cycling,52.89,97.28,VendorE,Giftable
P001702,Home,Decor,59.82,105.97,VendorD,Giftable
P001703,Footwear,Sneakers,20.4,27.18,VendorB,Giftable
P001704,Grocery,Chocolate,186.97,333.57,VendorB,Giftable
P001705,Apparel,Sweaters,85.8,132.54,VendorC,Giftable
P001706,Sports,Cycling,49.35,94.15,VendorD,Giftable
P001707,Electronics,Smart Home,194.43,303.0,VendorD,Giftable
P001708,Books,Fiction,77.1,153.98,VendorB,Winter
P001709,Apparel,Sweaters,180.59,345.68,VendorE,Giftable
P001710,Toys,Puzzles,13.9,18.08,VendorC,Winter
P001711,Grocery,Snacks,23.05,39.18,VendorE,Winter
P001712,Jewelry,Earrings,129.97,215.78,VendorE,Winter
P001713,Books,Children,171.26,237.06,VendorE,Giftable
P001714,Footwear,Slippers,184.7,336.47,VendorD,Giftable
P001715,Home,Bedding,120.73,192.53,VendorB,Giftable
P001716,Footwear,Boots,146.57,280.71,VendorA,Winter
P001717,Grocery,Chocolate,122.85,209.83,VendorE,Evergreen
P001718,Electronics,Smart Home,131.09,258.18,VendorD,Giftable
P001719,Apparel,Sweaters,74.22,117.96,VendorD,Winter
P001720,Grocery,Snacks,136.31,242.81,VendorB,Giftable
P001721,Electronics,Headphones,72.07,102.9,VendorA,Giftable
P001722,Jewelry,Necklace,150.96,257.95,VendorC,Giftable
P001723,Sports,Outdoor,166.08,223.73,VendorC,Giftable
P001724,Books,Fiction,74.48,110.29,VendorE,Evergreen
P001725,Electronics,Headphones,65.55,129.02,VendorA,Giftable
P001726,Books,Non-Fiction,58.03,96.29,VendorC,Evergreen
P001727,Beauty,Skincare,36.78,64.49,VendorB,Winter
P001728,Footwear,Boots,158.0,315.97,VendorC,Giftable
P001729,Toys,Board Games,157.75,209.65,VendorE,Winter
P001730,Apparel,Socks,34.53,47.07,VendorC,Winter
P001731,Apparel,Outerwear,134.94,261.17,VendorE,Giftable
P001732,Apparel,Sweaters,184.65,329.48,VendorE,Giftable
P001733,Apparel,Sweaters,190.15,250.15,VendorA,Winter
P001734,Books,Fiction,32.66,43.4,VendorB,Giftable
P001735,Electronics,Smart Home,70.47,98.61,VendorA,Winter
P001736,Toys,Action Figures,112.42,189.43,VendorD,Giftable
P001737,Sports,Fitness,45.2,70.03,VendorE,Winter
P001738,Jewelry,Bracelet,34.94,49.9,VendorA,Giftable
P001739,Home,Decor,188.39,356.22,VendorA,Giftable
P001740,Jewelry,Bracelet,90.08,166.18,VendorB,Giftable
P001741,Toys,Puzzles,97.06,185.65,VendorE,Evergreen
P001742,Electronics,Gaming,168.53,324.27,VendorD,Evergreen
P001743,Apparel,Socks,21.85,28.42,VendorB,Evergreen
P001744,Books,Non-Fiction,90.59,141.6,VendorB,Giftable
P001745,Apparel,Socks,51.31,73.47,VendorC,Giftable
P001746,Electronics,Headphones,173.82,256.9,VendorA,Giftable
P001747,Home,Decor,145.33,202.3,VendorD,Evergreen
P001748,Electronics,Smart Home,117.49,211.15,VendorB,Evergreen
P001749,Grocery,Snacks,159.61,249.59,VendorD,Winter
P001750,Toys,Board Games,47.9,89.3,VendorA,Evergreen
P001751,Home,Bedding,69.19,100.35,VendorD,Evergreen
P001752,Jewelry,Earrings,35.69,66.16,VendorD,Giftable
P001753,Books,Fiction,62.99,107.73,VendorC,Giftable
P001754,Books,Children,57.05,82.61,VendorA,Evergreen
P001755,Footwear,Sneakers,140.63,256.0,VendorE,Giftable
P001756,Home,Decor,139.67,209.25,VendorA,Giftable
P001757,Grocery,Snacks,28.51,48.49,VendorB,Winter
P001758,Home,Kitchen,88.94,176.43,VendorD,Giftable
P001759,Footwear,Slippers,54.9,100.75,VendorC,Giftable
P001760,Beauty,Fragrance,129.11,252.73,VendorD,Giftable
P001761,Apparel,Socks,73.13,111.75,VendorD,Giftable
P001762,Beauty,Fragrance,60.48,87.1,VendorA,Giftable
P001763,Jewelry,Bracelet,100.18,183.06,VendorC,Giftable
P001764,Jewelry,Necklace,103.63,201.78,VendorD,Winter
P001765,Toys,Action Figures,97.23,178.72,VendorC,Winter
P001766,Beauty,Fragrance,19.8,31.86,VendorD,Giftable
P001767,Apparel,Socks,176.56,298.79,VendorE,Winter
P001768,Grocery,Chocolate,144.37,266.49,VendorC,Giftable
P001769,Toys,Action Figures,168.17,322.04,VendorB,Giftable
P001770,Books,Fiction,154.64,202.49,VendorB,Giftable
P001771,Footwear,Sneakers,65.51,116.91,VendorE,Evergreen
P001772,Sports,Fitness,45.07,85.66,VendorD,Evergreen
P001773,Home,Kitchen,124.08,222.93,VendorD,Giftable
P001774,Books,Non-Fiction,18.96,26.72,VendorD,Giftable
P001775,Electronics,Smart Home,17.79,26.48,VendorC,Giftable
P001776,Footwear,Boots,194.36,258.21,VendorA,Giftable
P001777,Books,Non-Fiction,176.97,263.65,VendorC,Giftable
P001778,Apparel,Socks,36.78,63.95,VendorC,Evergreen
P001779,Electronics,Smart Home,143.46,251.49,VendorE,Giftable
P001780,Toys,Board Games,179.31,254.87,VendorD,Winter
P001781,Grocery,Chocolate,107.91,186.07,VendorA,Evergreen
P001782,Grocery,Chocolate,69.9,130.2,VendorB,Giftable
P001783,Toys,Puzzles,92.2,133.25,VendorD,Evergreen
P001784,Toys,Action Figures,153.53,245.86,VendorC,Winter
P001785,Books,Children,41.64,76.63,VendorD,Evergreen
P001786,Jewelry,Necklace,40.84,58.98,VendorB,Winter
P001787,Toys,Puzzles,14.85,27.8,VendorB,Winter
P001788,Home,Bedding,85.59,130.09,VendorB,Winter
P001789,Home,Decor,149.54,284.26,VendorD,Evergreen
P001790,Jewelry,Earrings,148.19,214.1,VendorD,Giftable
P001791,Toys,Board Games,167.4,227.45,VendorA,Giftable
P001792,Footwear,Sneakers,83.86,135.05,VendorE,Giftable
P001793,Toys,Puzzles,107.88,169.21,VendorC,Evergreen
P001794,Grocery,Snacks,167.67,269.0,VendorD,Giftable
P001795,Books,Non-Fiction,167.72,257.7,VendorA,Winter
P001796,Grocery,Snacks,140.32,212.88,VendorD,Giftable
P001797,Jewelry,Earrings,31.88,46.25,VendorA,Evergreen
P001798,Books,Non-Fiction,32.07,60.4,VendorE,Giftable
P001799,Toys,Action Figures,5.36,7.94,VendorA,Giftable
P001800,Toys,Action Figures,151.86,200.89,VendorD,Giftable
P001801,Footwear,Slippers,6.31,8.45,VendorC,Winter
P001802,Toys,Action Figures,26.25,48.91,VendorB,Giftable
P001803,Grocery,Snacks,36.95,68.92,VendorD,Giftable
P001804,Toys,Puzzles,11.83,18.0,VendorB,Evergreen
P001805,Footwear,Slippers,12.83,21.35,VendorA,Evergreen
P001806,Home,Bedding,111.38,150.64,VendorD,Giftable
P001807,Grocery,Chocolate,65.69,111.08,VendorD,Evergreen
P001808,Books,Non-Fiction,142.86,193.03,VendorD,Giftable
P001809,Toys,Board Games,153.61,282.62,VendorD,Giftable
P001810,Sports,Fitness,74.47,117.72,VendorD,Evergreen
P001811,Footwear,Boots,163.43,296.37,VendorD,Winter
P001812,Sports,Outdoor,177.21,267.69,VendorA,Giftable
P001813,Footwear,Slippers,152.6,214.62,VendorC,Evergreen
P001814,Apparel,Outerwear,93.87,181.02,VendorB,Giftable
P001815,Grocery,Chocolate,134.93,239.25,VendorB,Giftable
P001816,Books,Non-Fiction,109.14,183.47,VendorE,Evergreen
P001817,Home,Kitchen,13.96,18.62,VendorC,Giftable
P001818,Jewelry,Necklace,158.36,219.61,VendorD,Evergreen
P001819,Grocery,Coffee,63.66,114.6,VendorD,Winter
P001820,Toys,Puzzles,5.86,11.26,VendorE,Winter
P001821,Footwear,Sneakers,118.54,190.16,VendorE,Winter
P001822,Apparel,Socks,103.24,152.03,VendorC,Winter
P001823,Sports,Outdoor,67.07,118.49,VendorA,Winter
P001824,Footwear,Sneakers,92.31,134.15,VendorC,Giftable
P001825,Grocery,Coffee,17.26,22.56,VendorA,Giftable
P001826,Grocery,Chocolate,137.88,223.14,VendorA,Giftable
P001827,Toys,Puzzles,69.35,114.69,VendorB,Winter
P001828,Apparel,Outerwear,150.43,273.98,VendorD,Giftable
P001829,Grocery,Coffee,159.11,306.99,VendorB,Giftable
P001830,Electronics,Headphones,59.6,80.93,VendorC,Winter
P001831,Beauty,Fragrance,138.27,275.21,VendorA,Giftable
P001832,Electronics,Gaming,197.7,260.1,VendorA,Winter
P001833,Apparel,Sweaters,15.55,30.33,VendorB,Evergreen
P001834,Toys,Board Games,45.54,72.28,VendorB,Evergreen
P001835,Apparel,Sweaters,81.99,117.0,VendorD,Giftable
P001836,Books,Fiction,129.8,255.24,VendorB,Giftable
P001837,Home,Kitchen,126.26,219.48,VendorA,Giftable
P001838,Jewelry,Earrings,195.33,293.36,VendorB,Evergreen
P001839,Toys,Puzzles,8.52,12.61,VendorE,Giftable
P001840,Footwear,Boots,142.13,260.5,VendorA,Giftable
P001841,Toys,Puzzles,96.95,187.11,VendorB,Evergreen
P001842,Sports,Fitness,41.15,54.39,VendorB,Winter
P001843,Grocery,Coffee,9.4,13.35,VendorB,Giftable
P001844,Jewelry,Bracelet,89.96,148.9,VendorB,Winter
P001845,Electronics,Gaming,39.03,64.93,VendorC,Evergreen
P001846,Toys,Puzzles,196.63,262.03,VendorA,Giftable
P001847,Sports,Fitness,173.09,324.36,VendorA,Winter
P001848,Apparel,Sweaters,50.02,88.38,VendorE,Winter
P001849,Sports,Cycling,47.62,80.54,VendorC,Evergreen
P001850,Home,Kitchen,47.37,89.28,VendorC,Giftable
P001851,Home,Kitchen,104.93,157.57,VendorA,Giftable
P001852,Sports,Fitness,122.54,220.52,VendorA,Winter
P001853,Toys,Board Games,143.04,257.79,VendorA,Evergreen
P001854,Grocery,Chocolate,116.49,232.23,VendorC,Giftable
P001855,Beauty,Skincare,6.01,11.49,VendorB,Giftable
P001856,Toys,Board Games,73.26,141.29,VendorD,Evergreen
P001857,Beauty,Skincare,76.23,133.59,VendorE,Giftable
P001858,Books,Children,32.77,57.45,VendorB,Giftable
P001859,Electronics,Smart Home,19.09,29.04,VendorA,Winter
P001860,Sports,Fitness,84.37,153.46,VendorE,Giftable
P001861,Beauty,Fragrance,164.15,260.63,VendorB,Winter
P001862,Books,Fiction,18.54,24.93,VendorE,Giftable
P001863,Grocery,Snacks,159.66,245.18,VendorE,Giftable
P001864,Sports,Outdoor,120.79,219.87,VendorA,Winter
P001865,Beauty,Cosmetics,110.99,176.49,VendorE,Evergreen
P001866,Toys,Board Games,139.14,191.41,VendorB,Evergreen
P001867,Footwear,Slippers,38.83,55.85,VendorD,Evergreen
P001868,Grocery,Coffee,96.01,154.18,VendorB,Giftable
P001869,Books,Fiction,144.99,205.68,VendorD,Giftable
P001870,Footwear,Boots,142.5,206.0,VendorB,Evergreen
P001871,Apparel,Socks,160.23,305.65,VendorE,Evergreen
P001872,Electronics,Gaming,31.14,45.45,VendorE,Giftable
P001873,Toys,Puzzles,171.8,225.23,VendorC,Giftable
P001874,Toys,Puzzles,162.99,295.13,VendorB,Giftable
P001875,Electronics,Headphones,187.8,263.2,VendorC,Giftable
P001876,Beauty,Cosmetics,105.86,145.48,VendorB,Winter
P001877,Grocery,Coffee,17.48,29.37,VendorE,Giftable
P001878,Sports,Outdoor,110.24,154.95,VendorA,Winter
P001879,Home,Kitchen,50.91,87.98,VendorA,Winter
P001880,Beauty,Cosmetics,124.48,188.87,VendorE,Evergreen
P001881,Electronics,Smart Home,191.12,303.28,VendorB,Evergreen
P001882,Sports,Fitness,71.82,97.19,VendorB,Giftable
P001883,Toys,Puzzles,35.92,56.04,VendorA,Winter
P001884,Electronics,Gaming,166.55,257.45,VendorC,Evergreen
P001885,Beauty,Skincare,120.27,202.57,VendorC,Giftable
