OrderID,OrderDateTime,CustomerID,ChannelID,StoreID,PromotionID,CouponCode,PaymentType
O004762,2025-11-28 22:22:00,C008993,WEB,,PR029,SAVE10,Cash
O004763,2025-12-21 09:10:00,C019486,WEB,,PR005,SAVE10,Card
O004764,2025-11-28 04:56:00,C023194,STORE,S046,PR028,CM20,PayPal
O004765,2025-12-20 15:54:00,C011827,STORE,S031,PR008,,Card
O004766,2025-12-28 20:00:00,C021812,STORE,S011,PR015,BF25,Card
O004767,2025-12-23 23:56:00,C003542,WEB,,PR048,SAVE10,PayPal
O004768,2026-01-03 20:54:00,C009223,STORE,S050,,SAVE10,Card
O004769,2025-12-01 12:20:00,C022933,STORE,S047,PR033,CM20,Card
O004770,2025-11-04 11:57:00,C003643,STORE,S026,PR012,,Card
O004771,2025-11-28 00:17:00,C010522,STORE,S002,PR040,CM20,Card
O004772,2026-01-05 04:20:00,C009011,WEB,,PR015,BF25,Card
O004773,2025-11-24 12:49:00,C022613,WEB,,PR055,,Card
O004774,2025-12-01 07:37:00,C015062,MKT,,PR060,BF25,BNPL
O004775,2025-11-20 21:08:00,C002587,STORE,S003,PR015,CM20,Card
O004776,2025-12-24 13:50:00,C006027,MKT,,PR039,,Card
O004777,2025-12-01 10:09:00,C013118,WEB,,PR008,HOLIDAY15,BNPL
O004778,2025-11-13 13:22:00,C012940,STORE,S013,PR037,SAVE10,PayPal
O004779,2025-11-22 08:28:00,C009795,STORE,S058,PR012,SAVE10,Card
O004780,2025-12-03 02:13:00,C006298,WEB,,PR031,HOLIDAY15,Card
O004781,2025-12-08 02:20:00,C008601,STORE,S035,PR013,,PayPal
O004782,2025-11-19 03:42:00,C011348,WEB,,PR020,BF25,Card
O004783,2025-12-01 05:50:00,C014360,WEB,,PR034,BF25,Card
O004784,2025-11-27 14:01:00,C003328,MKT,,PR056,BF25,Card
O004785,2025-11-23 21:00:00,C010537,WEB,,PR055,HOLIDAY15,Card
O004786,2025-12-26 04:40:00,C006044,MKT,,PR057,SAVE10,PayPal
O004787,2025-11-28 07:54:00,C022011,WEB,,PR060,CM20,PayPal
O004788,2025-11-28 08:47:00,C015145,STORE,S028,PR057,SAVE10,PayPal
O004789,2025-12-31 21:51:00,C005074,WEB,,PR008,,Card
O004790,2025-12-20 08:35:00,C022660,STORE,S015,PR036,,BNPL
O004791,2025-11-24 20:50:00,C014362,STORE,S037,PR022,BF25,BNPL
O004792,2026-01-05 19:31:00,C002575,WEB,,PR058,,Cash
O004793,2025-12-01 07:26:00,C024628,STORE,S014,PR010,CM20,Card
O004794,2025-11-11 21:43:00,C011671,STORE,S059,PR005,CM20,Cash
O004795,2025-12-09 18:31:00,C018370,MKT,,PR009,SAVE10,BNPL
O004796,2025-11-12 12:10:00,C005167,STORE,S023,PR013,CM20,PayPal
O004797,2025-12-13 03:38:00,C017416,WEB,,PR016,,Card
O004798,2025-11-28 14:38:00,C024340,WEB,,PR053,,Card
O004799,2025-12-22 09:31:00,C010276,WEB,,,,Card
O004800,2025-11-28 23:21:00,C001818,WEB,,PR025,,Card
O004801,2025-12-17 13:26:00,C001421,WEB,,PR057,CM20,Card
O004802,2025-11-29 08:35:00,C015977,STORE,S010,PR051,SAVE10,BNPL
O004803,2025-11-02 04:46:00,C009321,WEB,,PR014,HOLIDAY15,Card
O004804,2025-11-29 11:58:00,C006783,STORE,S030,,,PayPal
O004805,2025-12-01 04:44:00,C024619,WEB,,PR030,,Card
O004806,2025-11-28 07:16:00,C002253,WEB,,PR008,SAVE10,BNPL
O004807,2025-12-01 22:28:00,C002473,STORE,S060,,BF25,Card
O004808,2025-12-26 11:44:00,C023191,MKT,,PR018,HOLIDAY15,Card
O004809,2025-11-28 04:04:00,C001247,WEB,,PR059,,Card
O004810,2025-12-15 21:42:00,C022083,STORE,S059,PR054,,Card
O004811,2025-12-01 16:18:00,C008141,MKT,,PR018,SAVE10,PayPal
O004812,2025-12-22 00:12:00,C002156,WEB,,PR041,,Cash
O004813,2025-12-01 06:12:00,C003394,WEB,,PR032,SAVE10,Card
O004814,2025-12-31 12:08:00,C001583,STORE,S002,PR015,SAVE10,PayPal
O004815,2025-12-28 05:59:00,C021637,MKT,,PR022,SAVE10,Card
O004816,2025-11-28 02:05:00,C024634,WEB,,PR047,,Card
O004817,2025-11-15 09:42:00,C019607,STORE,S038,PR006,BF25,Card
O004818,2025-11-21 04:34:00,C015365,MKT,,PR033,SAVE10,Card
O004819,2025-11-21 21:22:00,C007322,WEB,,PR054,,Card
O004820,2025-11-26 23:34:00,C007763,WEB,,PR016,CM20,PayPal
O004821,2025-12-29 16:23:00,C003907,STORE,S056,PR044,CM20,Card
O004822,2025-11-28 19:22:00,C009620,STORE,S036,,SAVE10,Card
O004823,2025-12-23 03:27:00,C000200,MKT,,PR022,,Card
O004824,2025-12-03 00:20:00,C014119,STORE,S039,PR006,CM20,Card
O004825,2025-11-22 00:29:00,C001897,STORE,S047,PR039,,PayPal
O004826,2025-12-01 03:31:00,C016140,WEB,,PR028,SAVE10,Card
O004827,2025-12-23 10:44:00,C021267,WEB,,PR059,,Card
O004828,2025-11-05 13:55:00,C000968,STORE,S031,PR023,BF25,Card
O004829,2025-12-11 00:29:00,C014228,STORE,S013,PR001,SAVE10,PayPal
O004830,2025-11-05 13:45:00,C006651,WEB,,PR053,,Card
O004831,2025-11-20 15:12:00,C013895,WEB,,PR047,,PayPal
O004832,2025-12-05 09:38:00,C011667,WEB,,PR029,,Card
O004833,2025-11-30 03:50:00,C011229,WEB,,PR048,CM20,Card
O004834,2025-12-01 14:24:00,C013880,WEB,,PR010,SAVE10,Card
O004835,2026-01-05 22:06:00,C023509,WEB,,PR042,,Card
O004836,2025-12-26 12:40:00,C004964,STORE,S015,PR011,SAVE10,Card
O004837,2025-12-01 01:00:00,C019936,WEB,,PR018,SAVE10,BNPL
O004838,2025-12-31 06:00:00,C016939,STORE,S052,PR058,,Cash
O004839,2025-11-20 15:59:00,C015380,STORE,S053,PR038,,PayPal
O004840,2025-12-01 05:29:00,C000619,STORE,S049,PR032,,PayPal
O004841,2025-11-28 23:47:00,C018736,STORE,S035,PR029,SAVE10,BNPL
O004842,2025-11-04 21:13:00,C002707,STORE,S053,,,Card
O004843,2025-11-19 16:54:00,C014938,STORE,S060,PR021,HOLIDAY15,PayPal
O004844,2025-12-20 07:23:00,C006654,WEB,,PR029,BF25,Card
O004845,2025-11-09 10:21:00,C006517,WEB,,PR031,BF25,Card
O004846,2025-11-07 02:47:00,C008688,WEB,,PR034,SAVE10,Card
O004847,2025-12-12 04:50:00,C010267,STORE,S029,PR011,HOLIDAY15,Card
O004848,2025-12-21 04:20:00,C007849,STORE,S049,PR046,BF25,PayPal
O004849,2025-12-01 02:40:00,C020484,STORE,S035,PR005,CM20,Card
O004850,2025-11-06 22:53:00,C001101,WEB,,,,PayPal
O004851,2025-11-28 07:26:00,C005540,WEB,,PR040,SAVE10,PayPal
O004852,2025-12-22 01:53:00,C003475,WEB,,PR012,SAVE10,Card
O004853,2025-11-28 16:12:00,C024346,STORE,S029,PR034,CM20,Card
O004854,2025-11-14 04:50:00,C010371,WEB,,PR046,HOLIDAY15,Card
O004855,2025-12-01 07:02:00,C019753,WEB,,,BF25,PayPal
O004856,2025-11-11 03:06:00,C022805,WEB,,PR001,SAVE10,Card
O004857,2025-11-03 06:04:00,C002423,MKT,,PR016,CM20,Card
O004858,2025-11-20 01:18:00,C012679,WEB,,PR023,,Card
O004859,2025-12-01 07:02:00,C000777,STORE,S005,PR042,BF25,Card
O004860,2025-12-14 06:39:00,C024204,WEB,,PR044,HOLIDAY15,Card
O004861,2025-12-20 15:41:00,C004737,WEB,,PR017,SAVE10,Card
O004862,2025-11-24 15:02:00,C009395,WEB,,PR042,SAVE10,Cash
O004863,2025-11-07 00:34:00,C019494,STORE,S007,PR017,,Card
O004864,2025-11-28 17:45:00,C006770,STORE,S030,PR009,,Card
O004865,2026-01-03 09:37:00,C016652,STORE,S023,PR048,SAVE10,PayPal
O004866,2025-11-30 04:01:00,C023698,WEB,,PR035,BF25,Card
O004867,2025-12-21 07:45:00,C016896,WEB,,PR030,HOLIDAY15,Card
O004868,2025-12-21 11:03:00,C011983,MKT,,PR044,SAVE10,Card
O004869,2025-11-22 15:03:00,C015208,WEB,,PR014,,Card
O004870,2025-12-23 10:11:00,C006688,MKT,,,SAVE10,Cash
O004871,2025-11-03 23:44:00,C003804,WEB,,PR016,,PayPal
O004872,2025-12-03 08:36:00,C005886,WEB,,PR056,HOLIDAY15,Card
O004873,2025-11-16 23:28:00,C012849,MKT,,PR029,,BNPL
O004874,2025-11-08 03:19:00,C020588,MKT,,PR004,BF25,Card
O004875,2025-11-25 06:46:00,C016184,STORE,S042,PR050,CM20,Card
O004876,2025-11-28 00:35:00,C006523,MKT,,PR041,,PayPal
O004877,2026-01-03 11:05:00,C024603,WEB,,PR042,BF25,Card
O004878,2025-11-07 20:44:00,C003679,WEB,,PR007,HOLIDAY15,Card
O004879,2025-12-07 18:22:00,C010553,WEB,,PR016,HOLIDAY15,BNPL
O004880,2025-12-01 10:25:00,C023928,STORE,S051,PR036,SAVE10,Card
O004881,2025-12-28 23:31:00,C017761,WEB,,PR048,,PayPal
O004882,2025-11-08 02:28:00,C008812,STORE,S036,,,PayPal
O004883,2025-12-01 16:36:00,C024660,WEB,,PR031,BF25,Card
O004884,2025-11-20 11:21:00,C002558,WEB,,PR049,CM20,Card
O004885,2025-12-30 13:02:00,C023899,MKT,,PR026,HOLIDAY15,Card
O004886,2025-12-10 23:21:00,C007395,STORE,S058,PR024,HOLIDAY15,Card
O004887,2025-12-11 05:31:00,C000618,WEB,,,BF25,BNPL
O004888,2025-11-20 18:17:00,C001699,STORE,S027,PR001,,Card
O004889,2025-11-22 13:14:00,C009126,WEB,,PR031,,Card
O004890,2025-12-01 21:43:00,C000086,STORE,S022,,SAVE10,Cash
O004891,2025-11-14 08:37:00,C014182,STORE,S006,PR029,,Card
O004892,2025-12-04 06:52:00,C023810,WEB,,PR027,,PayPal
O004893,2025-12-30 19:19:00,C023695,WEB,,PR042,,Cash
O004894,2025-11-18 02:14:00,C003206,STORE,S049,,,Card
O004895,2025-11-28 21:35:00,C001505,WEB,,PR019,BF25,Card
O004896,2025-12-01 06:58:00,C024256,WEB,,PR017,,Card
O004897,2025-12-22 13:25:00,C017683,STORE,S015,PR054,HOLIDAY15,Card
O004898,2025-11-17 13:24:00,C013639,WEB,,PR030,,Card
O004899,2025-12-05 21:13:00,C017829,WEB,,PR031,,Card
O004900,2025-11-02 03:55:00,C015228,STORE,S055,PR039,SAVE10,Card
O004901,2025-11-27 13:33:00,C015956,WEB,,,CM20,Card
O004902,2025-12-23 18:23:00,C020021,WEB,,PR019,CM20,PayPal
O004903,2025-11-11 00:54:00,C017891,MKT,,PR006,CM20,Cash
O004904,2025-12-18 18:41:00,C021371,MKT,,PR008,,Card
O004905,2025-11-28 01:54:00,C023970,WEB,,PR026,,PayPal
O004906,2026-01-02 11:45:00,C008710,WEB,,PR054,,Card
O004907,2025-12-12 03:24:00,C012273,WEB,,PR022,SAVE10,Card
O004908,2025-12-31 10:44:00,C020440,WEB,,PR060,,PayPal
O004909,2025-12-26 15:48:00,C014687,STORE,S021,,HOLIDAY15,Card
O004910,2026-01-04 08:54:00,C015900,STORE,S011,PR007,,BNPL
O004911,2025-12-05 02:50:00,C018328,STORE,S044,PR041,BF25,PayPal
O004912,2026-01-03 16:17:00,C011299,STORE,S020,PR052,CM20,BNPL
O004913,2025-12-01 08:16:00,C009868,WEB,,PR028,,Card
O004914,2025-12-18 13:57:00,C012818,WEB,,,,PayPal
O004915,2025-12-31 09:06:00,C014266,WEB,,PR053,CM20,Card
O004916,2025-11-04 13:42:00,C018259,WEB,,PR049,HOLIDAY15,Card
O004917,2025-12-21 03:59:00,C019906,WEB,,PR022,BF25,Card
O004918,2025-12-24 15:30:00,C008429,STORE,S022,PR029,,Card
O004919,2025-12-22 14:12:00,C010723,WEB,,PR007,HOLIDAY15,Card
O004920,2025-11-22 19:22:00,C006522,MKT,,PR015,,Card
O004921,2025-11-28 17:03:00,C014891,MKT,,PR021,BF25,Card
O004922,2025-12-01 09:19:00,C024849,WEB,,PR022,,Card
O004923,2026-01-02 08:05:00,C010925,STORE,S056,PR006,,Card
O004924,2025-12-11 13:43:00,C019962,WEB,,PR017,,Cash
O004925,2025-12-20 21:14:00,C006525,STORE,S056,PR028,,Card
O004926,2025-11-05 07:35:00,C015774,WEB,,PR020,CM20,Card
O004927,2025-11-02 12:08:00,C009690,WEB,,PR054,BF25,Card
O004928,2025-12-07 09:49:00,C012747,STORE,S013,PR027,HOLIDAY15,Card
O004929,2025-11-30 11:41:00,C016369,WEB,,PR003,SAVE10,Card
O004930,2025-12-01 09:05:00,C004232,STORE,S002,PR009,CM20,Card
O004931,2025-12-22 20:10:00,C011425,STORE,S023,PR005,HOLIDAY15,Card
O004932,2025-11-24 12:58:00,C020605,STORE,S037,PR020,,Card
O004933,2025-11-10 21:53:00,C021720,WEB,,PR059,,Card
O004934,2025-12-11 22:12:00,C006637,STORE,S043,PR023,HOLIDAY15,Card
O004935,2025-12-13 17:28:00,C003131,WEB,,PR008,SAVE10,Card
O004936,2025-12-29 06:03:00,C006259,WEB,,PR027,,Card
O004937,2025-11-30 13:44:00,C020835,WEB,,PR017,CM20,Card
O004938,2025-12-08 16:37:00,C015696,WEB,,PR044,BF25,Card
O004939,2025-11-25 21:09:00,C016196,WEB,,PR047,CM20,Card
O004940,2026-01-04 01:56:00,C010790,WEB,,PR026,SAVE10,BNPL
O004941,2025-11-06 12:17:00,C011474,WEB,,PR059,SAVE10,Card
O004942,2025-11-28 06:06:00,C006539,WEB,,PR037,,Card
O004943,2025-11-28 09:15:00,C008501,WEB,,,HOLIDAY15,Cash
O004944,2025-12-15 11:37:00,C014526,MKT,,PR052,CM20,Card
O004945,2025-11-05 14:39:00,C021575,WEB,,PR058,,Card
O004946,2026-01-05 10:02:00,C021373,STORE,S030,PR035,CM20,Card
O004947,2025-11-28 00:44:00,C009437,WEB,,PR009,HOLIDAY15,Card
O004948,2025-12-18 03:51:00,C012634,STORE,S019,PR026,BF25,Card
O004949,2025-12-18 07:15:00,C019918,STORE,S057,PR016,HOLIDAY15,Card
O004950,2025-11-20 07:32:00,C012375,STORE,S056,PR002,CM20,Card
O004951,2025-12-10 06:37:00,C011224,WEB,,PR028,,PayPal
O004952,2025-12-08 11:40:00,C018797,WEB,,,SAVE10,Card
O004953,2025-12-05 02:03:00,C013702,STORE,S040,PR060,,PayPal
O004954,2025-11-10 22:32:00,C012017,WEB,,PR014,,Card
O004955,2025-11-01 14:19:00,C010828,WEB,,,,Card
O004956,2025-12-22 22:13:00,C016929,WEB,,PR004,,Card
O004957,2025-11-12 02:16:00,C015746,WEB,,PR043,,Card
O004958,2025-11-24 03:57:00,C012639,STORE,S016,PR001,HOLIDAY15,BNPL
O004959,2025-12-22 04:52:00,C002630,WEB,,PR020,,Card
O004960,2025-11-28 11:01:00,C020065,WEB,,PR024,HOLIDAY15,Card
O004961,2025-11-24 16:58:00,C003930,WEB,,PR052,,PayPal
O004962,2026-01-04 23:35:00,C019445,WEB,,PR019,BF25,BNPL
O004963,2025-12-26 03:09:00,C006582,WEB,,PR048,,Cash
O004964,2025-11-01 06:29:00,C001142,STORE,S013,PR023,,Card
O004965,2025-12-01 15:39:00,C024771,WEB,,PR047,HOLIDAY15,Card
O004966,2025-11-15 03:26:00,C018719,WEB,,PR038,,Card
O004967,2025-11-26 10:25:00,C017909,STORE,S006,PR044,SAVE10,PayPal
O004968,2025-12-01 02:28:00,C022727,STORE,S011,PR042,CM20,Card
O004969,2025-12-28 18:01:00,C000880,WEB,,PR001,SAVE10,Card
O004970,2025-12-22 00:19:00,C002882,WEB,,PR044,,Card
O004971,2025-12-01 21:48:00,C022764,STORE,S039,PR059,,BNPL
O004972,2025-12-22 01:41:00,C016961,STORE,S003,PR018,,Card
O004973,2025-11-06 04:32:00,C017149,STORE,S049,,HOLIDAY15,Card
O004974,2025-11-28 15:34:00,C011426,STORE,S004,PR053,CM20,Card
O004975,2025-11-28 23:45:00,C013990,WEB,,PR058,HOLIDAY15,Card
O004976,2025-12-01 14:24:00,C009393,WEB,,PR004,,Card
O004977,2025-11-28 19:47:00,C019194,WEB,,PR015,SAVE10,Card
O004978,2025-11-28 14:57:00,C013193,WEB,,PR052,HOLIDAY15,BNPL
O004979,2025-12-03 23:58:00,C000224,MKT,,,,Card
O004980,2025-11-28 17:02:00,C003066,WEB,,PR002,BF25,Card
O004981,2025-12-01 21:38:00,C009264,WEB,,PR060,,Card
O004982,2025-12-30 12:42:00,C007221,STORE,S051,PR011,SAVE10,Card
O004983,2025-11-10 07:30:00,C005311,STORE,S024,PR049,BF25,Card
O004984,2025-11-28 15:47:00,C002493,WEB,,PR030,SAVE10,Card
O004985,2025-12-19 14:17:00,C012957,STORE,S006,,BF25,Card
O004986,2025-12-07 22:50:00,C016578,STORE,S015,PR023,SAVE10,Card
O004987,2025-12-28 21:43:00,C007209,WEB,,PR059,SAVE10,Card
O004988,2025-12-01 00:12:00,C012831,STORE,S005,PR050,,Card
O004989,2025-12-23 01:47:00,C024740,STORE,S036,PR017,BF25,PayPal
O004990,2025-12-24 06:01:00,C000413,STORE,S006,PR054,,Card
O004991,2025-11-10 07:36:00,C021773,WEB,,PR047,,Card
O004992,2025-11-04 11:33:00,C022859,WEB,,PR044,SAVE10,Card
O004993,2025-12-07 16:38:00,C003755,STORE,S013,PR037,,BNPL
O004994,2025-11-12 05:45:00,C023742,WEB,,,HOLIDAY15,Card
O004995,2025-12-24 21:45:00,C014292,WEB,,PR019,BF25,Card
O004996,2025-12-25 16:29:00,C009435,WEB,,PR038,,Card
O004997,2025-12-01 05:14:00,C014446,WEB,,PR049,CM20,Card
O004998,2025-11-16 15:30:00,C018106,WEB,,PR007,HOLIDAY15,Card
O004999,2025-12-20 06:30:00,C009212,WEB,,PR031,BF25,Card
O005000,2025-11-05 15:52:00,C018726,WEB,,,HOLIDAY15,Card
O005001,2025-11-28 16:01:00,C019017,STORE,S025,PR055,,PayPal
O005002,2025-11-28 12:17:00,C008147,WEB,,PR055,,Card
O005003,2025-12-06 14:13:00,C012277,STORE,S034,PR050,,Card
O005004,2025-11-20 11:03:00,C021743,STORE,S008,PR016,,PayPal
O005005,2025-11-28 00:17:00,C003823,MKT,,PR057,SAVE10,Card
O005006,2025-12-25 04:12:00,C009188,MKT,,PR025,,Card
O005007,2025-12-05 00:10:00,C013063,WEB,,PR031,SAVE10,BNPL
O005008,2025-11-14 12:54:00,C008250,WEB,,PR009,SAVE10,Card
O005009,2025-12-17 20:45:00,C014711,WEB,,PR033,BF25,Card
O005010,2025-12-12 11:02:00,C002196,WEB,,PR026,HOLIDAY15,Card
O005011,2026-01-02 13:58:00,C023374,WEB,,PR028,,PayPal
O005012,2025-11-22 19:25:00,C020185,STORE,S022,,,Card
O005013,2025-11-25 18:19:00,C021302,STORE,S015,PR014,CM20,Card
O005014,2025-11-26 07:32:00,C008138,MKT,,PR016,,Card
O005015,2025-12-07 08:54:00,C007655,MKT,,PR043,SAVE10,Card
O005016,2025-12-23 23:33:00,C003031,WEB,,PR030,,Card
O005017,2025-12-15 17:58:00,C014451,STORE,S021,PR031,HOLIDAY15,Card
O005018,2025-11-28 21:44:00,C005104,WEB,,PR005,HOLIDAY15,BNPL
O005019,2025-12-26 17:16:00,C010721,STORE,S039,PR052,SAVE10,Cash
O005020,2025-11-10 06:30:00,C017125,WEB,,,CM20,Card
O005021,2025-12-20 09:14:00,C012164,STORE,S045,PR055,,Card
O005022,2025-12-18 09:55:00,C015697,STORE,S008,PR017,SAVE10,BNPL
O005023,2025-12-24 13:20:00,C004665,MKT,,,CM20,Card
O005024,2025-11-28 21:22:00,C024652,WEB,,PR014,BF25,PayPal
O005025,2025-12-25 01:22:00,C007183,MKT,,PR008,,Card
O005026,2025-11-16 20:58:00,C002700,WEB,,PR034,,PayPal
O005027,2025-11-26 14:08:00,C009678,WEB,,PR042,,Card
O005028,2026-01-03 22:49:00,C013615,WEB,,PR001,,Card
O005029,2025-12-23 10:46:00,C009123,WEB,,PR051,BF25,Card
O005030,2025-11-07 12:42:00,C010435,STORE,S016,PR017,BF25,Card
O005031,2025-11-14 21:59:00,C011176,WEB,,PR054,BF25,Card
O005032,2025-12-22 22:20:00,C019165,STORE,S024,PR022,,BNPL
O005033,2025-11-28 11:00:00,C014179,STORE,S022,PR014,,BNPL
O005034,2025-12-01 07:20:00,C000711,MKT,,PR058,,Card
O005035,2025-12-01 21:36:00,C013611,WEB,,PR005,SAVE10,PayPal
O005036,2025-12-27 05:47:00,C007378,STORE,S009,PR036,BF25,Card
O005037,2025-11-28 21:56:00,C001974,MKT,,,SAVE10,Cash
O005038,2025-12-23 01:32:00,C020586,WEB,,PR037,,PayPal
O005039,2025-12-24 18:34:00,C001586,WEB,,PR009,HOLIDAY15,Card
O005040,2025-12-14 00:50:00,C006172,WEB,,PR006,CM20,Card
O005041,2026-01-05 00:37:00,C024427,STORE,S037,PR036,CM20,Card
O005042,2025-11-19 16:47:00,C000317,WEB,,PR058,,Card
O005043,2025-11-13 01:05:00,C001039,WEB,,PR019,BF25,Card
O005044,2025-12-30 17:33:00,C011109,STORE,S016,PR058,CM20,Card
O005045,2025-12-17 01:49:00,C011122,WEB,,PR043,,BNPL
O005046,2026-01-03 20:34:00,C014476,STORE,S030,PR032,,Card
O005047,2025-12-18 12:07:00,C006346,STORE,S010,PR025,HOLIDAY15,Card
O005048,2025-11-28 07:16:00,C016747,WEB,,PR010,,Card
O005049,2025-12-24 17:42:00,C024398,WEB,,PR009,BF25,Card
O005050,2025-11-28 00:34:00,C000845,WEB,,PR006,BF25,Card
O005051,2025-12-24 21:02:00,C005111,WEB,,PR059,,Card
O005052,2025-12-24 06:27:00,C000617,WEB,,PR058,SAVE10,Card
O005053,2026-01-02 10:43:00,C015810,MKT,,PR033,,PayPal
O005054,2025-11-28 20:05:00,C018243,WEB,,PR001,,Card
O005055,2025-12-24 03:27:00,C002428,WEB,,PR054,HOLIDAY15,Card
O005056,2025-11-20 05:04:00,C009892,WEB,,PR040,CM20,PayPal
O005057,2025-11-24 11:18:00,C019205,WEB,,PR046,HOLIDAY15,BNPL
O005058,2025-11-18 13:08:00,C003131,WEB,,PR053,,BNPL
O005059,2025-12-23 21:41:00,C002248,STORE,S045,PR059,,Card
O005060,2025-12-01 17:45:00,C006191,WEB,,PR057,CM20,Card
O005061,2025-12-14 12:01:00,C019419,WEB,,PR041,,BNPL
O005062,2025-12-26 22:35:00,C015472,WEB,,,BF25,PayPal
O005063,2025-12-01 05:45:00,C004663,STORE,S020,PR016,CM20,Card
O005064,2025-12-19 03:39:00,C021715,WEB,,PR002,,BNPL
O005065,2025-11-24 16:50:00,C008051,MKT,,PR053,CM20,BNPL
O005066,2025-12-11 01:49:00,C015751,MKT,,PR031,,Card
O005067,2025-12-09 03:31:00,C005536,STORE,S049,PR052,,BNPL
O005068,2025-11-28 04:18:00,C013251,WEB,,PR041,,BNPL
O005069,2025-11-29 05:14:00,C007752,WEB,,PR058,BF25,Card
O005070,2025-12-08 22:17:00,C005820,WEB,,PR019,BF25,Card
O005071,2025-12-15 05:33:00,C004634,WEB,,PR009,SAVE10,Card
O005072,2025-11-02 19:26:00,C008260,WEB,,PR027,CM20,BNPL
O005073,2025-11-01 14:14:00,C005446,WEB,,PR046,HOLIDAY15,Card
O005074,2025-11-22 12:40:00,C011933,WEB,,PR041,SAVE10,PayPal
O005075,2025-12-01 00:07:00,C014236,STORE,S018,PR060,,PayPal
O005076,2025-11-01 20:32:00,C010120,STORE,S007,PR025,BF25,PayPal
O005077,2025-11-28 04:31:00,C012672,MKT,,PR006,BF25,Card
O005078,2025-12-01 02:29:00,C003330,WEB,,PR020,SAVE10,Card
O005079,2025-12-29 09:30:00,C010209,WEB,,PR013,,Card
O005080,2025-11-23 02:58:00,C005143,WEB,,PR014,,Card
O005081,2025-11-20 00:15:00,C021931,WEB,,,BF25,Cash
O005082,2025-12-12 06:35:00,C012417,WEB,,PR045,,PayPal
O005083,2025-11-28 21:22:00,C019328,WEB,,PR002,HOLIDAY15,Card
O005084,2025-12-24 23:40:00,C005287,STORE,S021,,,Card
O005085,2025-12-14 00:56:00,C006269,WEB,,PR017,,PayPal
O005086,2025-11-06 22:59:00,C014049,MKT,,PR060,,Card
O005087,2025-12-22 13:28:00,C004993,WEB,,PR034,,Card
O005088,2025-12-02 18:48:00,C001731,MKT,,PR020,HOLIDAY15,BNPL
O005089,2025-12-24 20:10:00,C007172,MKT,,PR033,HOLIDAY15,Card
O005090,2025-11-28 13:08:00,C016869,WEB,,PR046,SAVE10,PayPal
O005091,2025-12-05 02:33:00,C014550,WEB,,PR043,,Card
O005092,2025-12-19 09:52:00,C002768,WEB,,PR013,HOLIDAY15,BNPL
O005093,2025-12-01 14:13:00,C011748,WEB,,PR035,,Cash
O005094,2025-12-24 21:22:00,C015643,WEB,,PR034,,Card
O005095,2025-12-01 06:28:00,C013305,MKT,,PR033,SAVE10,BNPL
O005096,2025-12-01 07:49:00,C004533,WEB,,PR040,,Card
O005097,2025-12-11 18:11:00,C020879,STORE,S046,PR046,BF25,Card
O005098,2025-12-13 00:46:00,C004029,WEB,,PR051,HOLIDAY15,Card
O005099,2025-12-14 01:49:00,C017569,WEB,,PR051,SAVE10,Card
O005100,2025-11-28 03:10:00,C008242,MKT,,PR028,CM20,BNPL
O005101,2025-11-26 16:27:00,C015991,WEB,,PR024,,Card
O005102,2025-12-08 05:44:00,C018367,WEB,,PR057,SAVE10,Card
O005103,2025-12-01 04:08:00,C002686,WEB,,PR008,SAVE10,Card
O005104,2025-12-25 02:18:00,C006109,STORE,S032,PR024,SAVE10,Card
O005105,2025-11-28 16:57:00,C001272,STORE,S059,PR043,CM20,PayPal
O005106,2025-12-27 10:23:00,C007080,WEB,,PR008,CM20,Card
O005107,2025-12-21 03:22:00,C016848,WEB,,PR042,,Card
O005108,2025-12-12 10:09:00,C001627,MKT,,PR021,,Card
O005109,2025-12-07 13:24:00,C007798,MKT,,PR058,CM20,Card
O005110,2025-12-21 11:31:00,C015240,WEB,,,,PayPal
O005111,2025-11-18 16:17:00,C022861,MKT,,,SAVE10,Card
O005112,2025-11-25 07:32:00,C024636,WEB,,PR020,SAVE10,Cash
O005113,2025-11-28 18:35:00,C000517,WEB,,PR019,BF25,Card
O005114,2026-01-02 08:31:00,C014271,WEB,,PR017,CM20,Card
O005115,2025-12-22 08:50:00,C024591,MKT,,PR011,CM20,Cash
O005116,2025-11-28 04:32:00,C003744,STORE,S053,PR060,,Cash
O005117,2025-12-24 22:15:00,C024415,WEB,,PR007,,PayPal
O005118,2025-11-13 13:55:00,C011085,WEB,,PR049,,PayPal
O005119,2025-11-13 22:39:00,C014619,STORE,S016,PR033,SAVE10,Card
O005120,2025-11-26 06:54:00,C021616,WEB,,PR031,HOLIDAY15,BNPL
O005121,2025-11-14 05:12:00,C024033,WEB,,PR013,HOLIDAY15,Card
O005122,2025-12-23 05:08:00,C009853,WEB,,PR035,,Card
O005123,2025-12-02 16:30:00,C007451,WEB,,PR019,,Card
O005124,2025-12-30 03:53:00,C023364,WEB,,PR054,,Card
O005125,2026-01-03 18:32:00,C023697,STORE,S012,,HOLIDAY15,Card
O005126,2026-01-02 18:10:00,C016003,WEB,,,HOLIDAY15,Card
O005127,2025-12-01 03:34:00,C005040,WEB,,PR028,HOLIDAY15,Card
O005128,2025-11-28 03:32:00,C018066,STORE,S038,PR017,SAVE10,PayPal
O005129,2025-12-24 03:26:00,C004693,STORE,S047,PR030,SAVE10,Card
